id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
35565927,Quiet cozy apartment in rockaway beach,88220095123,verified,Gerard,Queens,Belle Harbor,40.58011,-73.84127,United States,US,True,moderate,Entire home/apt,2006.0,"$1,044 ",$209 ,2.0,112.0,11/7/2021,1.97,2.0,1.0,89.0,,
35566479,Relaxing & cozy apt in Brooklyn mins to Manhattan,38172609203,verified,Travis,Brooklyn,Bedford-Stuyvesant,40.68007,-73.93937,United States,US,True,moderate,Entire home/apt,2012.0,$172 ,$34 ,3.0,99.0,11/7/2021,1.79,4.0,3.0,11.0,,
35567032,The High Tide Studio #7,53079923449,unconfirmed,Adam,Queens,Rockaway Beach,40.58373,-73.82032,United States,US,False,flexible,Entire home/apt,2011.0,$948 ,$190 ,2.0,57.0,11/7/2021,1.27,5.0,9.0,300.0,,
35567584,Hiéroglyphe,97219387634,verified,Yero,Bronx,Allerton,40.86754,-73.85472,United States,US,False,flexible,Private room,2015.0,$646 ,$129 ,30.0,76.0,11/7/2021,1.64,2.0,1.0,82.0,,
35568136,Beautiful  room,18505314592,unconfirmed,Claudina,Brooklyn,Bedford-Stuyvesant,40.69492,-73.93883,United States,US,False,flexible,Private room,2022.0,$877 ,$175 ,2.0,13.0,11/7/2021,0.31,2.0,4.0,335.0,,
35568688,Lovely one bedroom apartment in Wiliamsburg,60716158624,unconfirmed,Helen,Brooklyn,Williamsburg,40.70636,-73.95463,United States,US,False,strict,Entire home/apt,2006.0,$296 ,$59 ,30.0,10.0,11/7/2021,0.25,4.0,2.0,54.0,,
35569241,Sunny Newly Renovated Private Room - Bed-Stuy,21084129041,unconfirmed,Uchenna,Brooklyn,Bedford-Stuyvesant,40.68263,-73.95307,United States,US,False,strict,Private room,2021.0,$994 ,$199 ,2.0,39.0,11/7/2021,0.95,4.0,1.0,0.0,,
35569793,Charming  Studio Apartment at East Harlem.,80739539315,unconfirmed,Rafael,Manhattan,East Harlem,40.78666,-73.9488,United States,US,False,flexible,Private room,2003.0,"$1,015 ",$203 ,4.0,20.0,11/7/2021,0.48,5.0,1.0,16.0,,
35570345,"Bright and Spacious in Bed Stuy, Brooklyn",95539040456,unconfirmed,Laura,Brooklyn,Bedford-Stuyvesant,40.69127,-73.94351,United States,US,True,moderate,Entire home/apt,2014.0,$723 ,$145 ,3.0,21.0,11/7/2021,0.58,2.0,1.0,0.0,,
35570898,Spacious Studio SHARED,63057554117,unconfirmed,Trinize,Bronx,Tremont,40.84394,-73.88712,United States,US,True,moderate,Shared room,2018.0,$211 ,$42 ,2.0,72.0,11/7/2021,2.03,2.0,1.0,33.0,,
35571450,Private  Stay Studio Suite,38182042339,verified,Michelle,Manhattan,Harlem,40.80497,-73.94733,United States,US,True,strict,Private room,2007.0,$626 ,$125 ,4.0,3.0,11/7/2021,0.1,4.0,11.0,357.0,,
35572002,"Aliz Hotel Times Square, Deluxe Guest Room",25533035638,verified,Aliz Hotel Times Square,Manhattan,Hell's Kitchen,40.75413,-73.99398,United States,US,True,moderate,Private room,2021.0,$698 ,$140 ,1.0,59.0,11/7/2021,2.34,3.0,5.0,289.0,,
35572555,2 Bedroom 2 Bath in Harlem with MASSIVE Outdoor,28357392846,verified,Tina,Manhattan,East Harlem,40.79795,-73.94072,United States,US,False,flexible,Entire home/apt,2006.0,$931 ,$186 ,31.0,16.0,11/7/2021,0.51,3.0,1.0,92.0,,
35573107,Clean apt. and convenient location in Manhattan,14375604654,verified,Livia,Manhattan,Kips Bay,40.74079,-73.97837,United States,US,True,strict,Entire home/apt,2019.0,$124 ,$25 ,2.0,14.0,11/7/2021,0.48,2.0,1.0,48.0,,
35573659,Fully Furnished 3 bedroom Duplex in Great Location,40460149489,unconfirmed,Isabelle,Queens,Richmond Hill,40.70021,-73.83926,United States,US,True,strict,Entire home/apt,2004.0,$87 ,$17 ,30.0,1.0,11/7/2021,0.25,3.0,4.0,178.0,,
35574211,A Single Bedroom in Stunning & Inspiring Art Loft!,44461403485,unconfirmed,Lea,Brooklyn,Red Hook,40.67854,-74.00595,United States,US,True,moderate,Private room,2018.0,$496 ,$99 ,4.0,14.0,11/7/2021,0.49,2.0,3.0,353.0,,
35574764,Clean space,2854580082,verified,Al,Staten Island,Shore Acres,40.61225,-74.06337,United States,US,False,flexible,Private room,2004.0,$114 ,$23 ,1.0,3.0,11/7/2021,0.11,5.0,2.0,365.0,,
35575316,"Spacious private room, good for a single/couple, Woodside",24018604959,verified,Kaz,Queens,Maspeth,40.73758,-73.90672,United States,US,False,flexible,Private room,2012.0,"$1,132 ",$226 ,30.0,3.0,11/7/2021,0.14,5.0,161.0,336.0,,
35575868,PRIVATE BASEMENT APT - BROOKLYN,87923023475,verified,Grace,Brooklyn,East Flatbush,40.65373,-73.93606,United States,US,True,moderate,Entire home/apt,2019.0,$982 ,$196 ,30.0,10.0,11/7/2021,0.41,3.0,1.0,365.0,,
35576421,"Modern, light-filled apartment in Wiliamsburg",6853287861,unconfirmed,Marge,Brooklyn,Williamsburg,40.71427,-73.95405,United States,US,False,strict,Entire home/apt,2021.0,$691 ,$138 ,30.0,1.0,11/7/2021,0.21,3.0,1.0,0.0,,
35576973,Lower East Side Cool - Private Bath/BED + Terrace,47583599972,unconfirmed,Loen,Manhattan,Chinatown,40.71562,-73.99194,United States,US,False,moderate,Private room,2018.0,"$1,021 ",$204 ,21.0,3.0,11/7/2021,0.55,3.0,1.0,345.0,,
35577525,Two bedroom apt in Manhattan Lower East Side.,14255655770,verified,Stavros,Manhattan,Lower East Side,40.71226,-73.98901,United States,US,True,strict,Entire home/apt,2017.0,"$1,151 ",$230 ,30.0,1.0,11/7/2021,0.25,4.0,6.0,312.0,,
35578078,"Spacious, Modern, & Cozy 2 Bedroom Haven w/Wifi",76344916227,unconfirmed,Tara,Brooklyn,Canarsie,40.63846,-73.90782,United States,US,False,flexible,Entire home/apt,2010.0,$305 ,$61 ,2.0,19.0,11/7/2021,1.85,5.0,1.0,66.0,,
35578630,Spacious and comfortable private room #1 near JFK,25827541915,verified,Aracelis,Queens,Jamaica,40.69091,-73.79589,United States,US,False,moderate,Private room,2006.0,"$1,091 ",$218 ,14.0,9.0,11/7/2021,0.86,2.0,5.0,159.0,,
35579182,Beautiful luxury 2 bdr apt in Bedford-stuyvesant,15784960855,verified,Casey,Brooklyn,Crown Heights,40.67825,-73.95017,United States,US,True,flexible,Entire home/apt,2014.0,$369 ,$74 ,30.0,2.0,11/7/2021,0.38,2.0,12.0,365.0,,
35579734,Private 5th Ave 55th St. King Room Boutique Hotel,39878880889,verified,Blake,Manhattan,Midtown,40.76332,-73.9755,United States,US,True,strict,Private room,2011.0,$57 ,$11 ,1.0,1.0,11/7/2021,0.25,5.0,66.0,351.0,,
35580287,One cozy bedroom near Verrazano bridge and ferry,32202051101,unconfirmed,Chun Kit,Staten Island,Shore Acres,40.61126,-74.06789,United States,US,False,strict,Private room,2019.0,"$1,200 ",$240 ,1.0,5.0,11/7/2021,0.59,5.0,1.0,0.0,,
35580839,Modern bedroom in Brooklyn5 min from train station,44340091262,verified,Federico,Brooklyn,Brownsville,40.67574,-73.90565,United States,US,False,strict,Private room,2010.0,$863 ,$173 ,2.0,28.0,11/7/2021,2.87,5.0,1.0,0.0,,
35581391,"Quaint & Spacious Brooklyn, Greenpoint Apartment",94579475148,verified,John,Brooklyn,Greenpoint,40.72957,-73.9574,United States,US,False,moderate,Entire home/apt,2008.0,$311 ,$62 ,1.0,6.0,11/7/2021,0.72,2.0,2.0,287.0,,
35581944,Perfect Couples Get Away,74542377756,verified,Ijana,Queens,Jamaica,40.68287,-73.77372,United States,US,False,moderate,Entire home/apt,2013.0,$752 ,$150 ,1.0,1.0,11/7/2021,0.25,5.0,1.0,88.0,,
35582496,"Cute, Sunny Bed-Stuy bedroom with private entrance",78668047944,verified,Joseph,Brooklyn,Bedford-Stuyvesant,40.68882,-73.9492,United States,US,False,flexible,Private room,2006.0,"$1,026 ",$205 ,1.0,4.0,11/7/2021,0.51,2.0,1.0,0.0,,
35583048,Perfect & Unique Duplex - Great Value,29954311496,unconfirmed,Steven,Manhattan,Midtown,40.75518,-73.96423,United States,US,True,strict,Entire home/apt,2004.0,$825 ,$165 ,3.0,1.0,11/7/2021,0.21,2.0,1.0,0.0,,
35583601,habitación en el bronx,83015154956,verified,Carolina,Bronx,Van Nest,40.84226,-73.86729,United States,US,False,moderate,Private room,2018.0,$907 ,$181 ,1.0,7.0,11/7/2021,1.32,4.0,1.0,338.0,,
35584153,Private Comfortable room WITH 2 FULL SIZE BEDS,76883875448,unconfirmed,Rumena,Queens,Jamaica,40.69305,-73.80713,United States,US,False,strict,Private room,2005.0,$603 ,$121 ,1.0,1.0,11/7/2021,0.25,2.0,7.0,307.0,,
35584705,Comfortable 4-bedroom apt in family house.,91118302177,verified,Dimitri,Brooklyn,Prospect Heights,40.67839,-73.96642,United States,US,False,strict,Entire home/apt,2014.0,$796 ,$159 ,30.0,154.0,11/6/2021,1.1,3.0,1.0,240.0,,
35585257,Charming one bedroom in the LES,57838284306,unconfirmed,Carlo,Manhattan,Lower East Side,40.71675,-73.98474,United States,US,True,moderate,Entire home/apt,2012.0,$886 ,$177 ,30.0,14.0,11/6/2021,0.15,5.0,1.0,125.0,,
35585810,Tall Ceilings & Sunlight Galore,28610554283,verified,Benjamin,Brooklyn,Clinton Hill,40.685,-73.96044,United States,US,False,moderate,Entire home/apt,2021.0,$753 ,$151 ,30.0,10.0,11/6/2021,0.13,3.0,19.0,189.0,,
35586362,"Home For Medical Professionals - ""Veisalgia""",4013899025,verified,Stat,Brooklyn,East Flatbush,40.65877,-73.9332,United States,US,True,moderate,Private room,2011.0,$209 ,$42 ,6.0,2.0,11/6/2021,0.33,2.0,52.0,211.0,,
35586914,Amazing room in uptown Manhattan,59185183936,verified,Boris,Manhattan,Washington Heights,40.84886,-73.94335,United States,US,True,strict,Private room,2021.0,$992 ,$198 ,2.0,119.0,11/6/2021,1.47,4.0,1.0,365.0,,
35587467,1 bedroom in Tribeca,46410252567,unconfirmed,Ana,Manhattan,Tribeca,40.71598,-74.0056,United States,US,False,strict,Entire home/apt,2010.0,$891 ,$178 ,5.0,5.0,11/6/2021,0.1,2.0,1.0,17.0,,
35588019,Amazing & Unique Soho/Nolita One Bedroom,57591502923,unconfirmed,Andrew,Manhattan,Nolita,40.71979,-73.99446,United States,US,False,strict,Entire home/apt,2010.0,$714 ,$143 ,3.0,34.0,11/6/2021,0.54,3.0,1.0,185.0,,
35588571,"Beautiful, spacious & well-lit 1BR (Astoria, QNS)",7478878201,verified,Alexander,Queens,Astoria,40.75849,-73.92426,United States,US,True,moderate,Entire home/apt,2012.0,$673 ,$135 ,4.0,6.0,11/6/2021,0.13,3.0,1.0,0.0,,
35589124,Cozy Studio Gravesend Coney Island Hospital Beach,24033165941,unconfirmed,Ed,Brooklyn,Gravesend,40.58717,-73.97176,United States,US,False,flexible,Entire home/apt,2005.0,$199 ,$40 ,30.0,25.0,11/6/2021,0.7,5.0,5.0,324.0,,
35589676,Perfect Brooklyn,91456329437,verified,Rosario,Brooklyn,Flatbush,40.63987,-73.96498,United States,US,True,strict,Entire home/apt,2004.0,"$1,176 ",$235 ,30.0,9.0,11/6/2021,0.37,5.0,4.0,117.0,,
35590228,"studio in the bronx
25 minute to times square nyc",34207612256,verified,Avner,Bronx,Bronxdale,40.85559,-73.86235,United States,US,False,flexible,Entire home/apt,2007.0,$290 ,$58 ,2.0,6.0,11/6/2021,0.23,2.0,6.0,0.0,,
35590780,Cosy room in luxury building,85485229294,verified,Jenifer,Brooklyn,Bedford-Stuyvesant,40.69087,-73.9247,United States,US,True,strict,Private room,2013.0,$203 ,$41 ,3.0,1.0,11/6/2021,0.21,4.0,2.0,0.0,,
35591333,Beautifully Decorated 2BR! Steps to Times Square!,9700405251,verified,Ralph,Manhattan,Hell's Kitchen,40.76169,-73.99451,United States,US,True,strict,Entire home/apt,2022.0,$935 ,$187 ,3.0,6.0,11/6/2021,0.23,2.0,1.0,62.0,,
35591885,20 Minutes to Manhattan 2 Bedroom Apartment Safe,13493682772,verified,Mary,Brooklyn,Sunset Park,40.64736,-74.0108,United States,US,True,moderate,Entire home/apt,2018.0,$82 ,$16 ,30.0,3.0,11/6/2021,0.26,5.0,1.0,62.0,,
35592437,Private Basement w/ Backyard,14575765986,verified,Claibourne,Bronx,North Riverdale,40.91062,-73.89987,United States,US,True,strict,Private room,2005.0,$807 ,$161 ,10.0,2.0,11/6/2021,0.17,3.0,1.0,136.0,,
35592990,Beautiful King Bed Hotel Room!,47431491045,verified,Justin,Manhattan,Financial District,40.70449,-74.00565,United States,US,False,flexible,Private room,2004.0,"$1,054 ",$211 ,1.0,15.0,11/6/2021,1.11,4.0,102.0,23.0,,
35593542,New Beautiful ROOM|Private BATHROOM,77430468025,unconfirmed,Kristina & Jack,Queens,Ridgewood,40.69841,-73.90411,United States,US,False,moderate,Private room,2014.0,$134 ,$27 ,30.0,2.0,11/6/2021,0.28,3.0,24.0,311.0,,
35594094,Splendid Midtown one bedroom beauty,23923689443,unconfirmed,Stanley,Manhattan,Murray Hill,40.7504,-73.9757,United States,US,True,moderate,Entire home/apt,2008.0,$976 ,$195 ,30.0,2.0,11/6/2021,0.25,3.0,83.0,365.0,,
35594647,Adorable 2 bedroom guesthouse with outdoor space,20844973204,verified,Hayden,Queens,Cambria Heights,40.69136,-73.7341,United States,US,True,moderate,Entire home/apt,2017.0,"$1,021 ",$204 ,30.0,1.0,11/6/2021,0.25,5.0,1.0,93.0,,
35595199,Brooklyn brownstone,73485615533,verified,Nyota,Brooklyn,Bedford-Stuyvesant,40.68993,-73.93829,United States,US,False,moderate,Entire home/apt,2022.0,$284 ,$57 ,2.0,3.0,11/6/2021,0.46,4.0,7.0,364.0,,
35595751,Brand new 1BR prime UES~WD in unit~BEST VALUE,42638108833,verified,Eran,Manhattan,Upper East Side,40.77329,-73.95558,United States,US,False,moderate,Entire home/apt,2014.0,$794 ,$159 ,30.0,1.0,11/6/2021,0.25,3.0,62.0,309.0,,
35596303,Awesome Duplex apartment on Atlantic ave,27582473108,verified,Romeo,Queens,Richmond Hill,40.69455,-73.82899,United States,US,False,moderate,Private room,2018.0,$332 ,$66 ,1.0,2.0,11/6/2021,0.48,5.0,5.0,365.0,,
35596856,#510 Furnished studio in the heart of Manhattan,22417870465,verified,Best Inns USA,Manhattan,Gramercy,40.73381,-73.98512,United States,US,False,flexible,Entire home/apt,2016.0,$641 ,$128 ,30.0,1.0,11/6/2021,0.25,5.0,20.0,124.0,,
35597408,Corona free.  Torre del Lago Room.,8277311260,verified,John,Brooklyn,Gravesend,40.60813,-73.9738,United States,US,False,moderate,Private room,2017.0,$683 ,$137 ,1.0,27.0,11/5/2021,0.36,2.0,8.0,172.0,,
35597960,Modern Studio in Brooklyn,70400967048,verified,Valentina,Brooklyn,Gravesend,40.58583,-73.96903,United States,US,False,moderate,Entire home/apt,2006.0,$164 ,$33 ,1.0,68.0,11/5/2021,0.96,5.0,1.0,123.0,,
35598513,****THE SUITE LIFE DUPLEX****,2578777349,verified,Kila,Brooklyn,Bedford-Stuyvesant,40.68976,-73.93912,United States,US,False,moderate,Entire home/apt,2007.0,$947 ,$189 ,7.0,68.0,11/5/2021,1.01,2.0,2.0,175.0,,
35599065,simple spot great location,77473052732,verified,Paul,Bronx,Longwood,40.81982,-73.89796,United States,US,True,moderate,Private room,2018.0,$152 ,$30 ,7.0,1.0,11/5/2021,0.25,5.0,1.0,161.0,,
35599617,Sweet suburban getaway,21005028235,verified,Marina,Queens,Ridgewood,40.70432,-73.90348,United States,US,True,moderate,Private room,2014.0,$307 ,$61 ,2.0,13.0,11/5/2021,0.83,5.0,1.0,2.0,,
35600170,Wonderful apartment in NYC,52815625686,unconfirmed,Anna,Queens,Long Island City,40.76203,-73.92874,United States,US,False,strict,Entire home/apt,2017.0,$265 ,$53 ,30.0,1.0,11/5/2021,0.2,4.0,1.0,28.0,,
35600722,15 foot ceiling Bright Studio - Madison Avenue!,33358017067,verified,Daia,Manhattan,Midtown,40.74904,-73.9825,United States,US,True,moderate,Entire home/apt,2006.0,$318 ,$64 ,30.0,2.0,11/5/2021,0.38,4.0,25.0,77.0,,
35601274,Art Deco Live / Work Studio in the East Village,86651717881,verified,Jeremy,Manhattan,East Village,40.72715,-73.98643,United States,US,True,flexible,Entire home/apt,2021.0,$352 ,$70 ,75.0,2.0,11/5/2021,0.32,2.0,23.0,187.0,,
35601826,Beautiful 1 bedroom apt in West Village/Soho,59580356329,verified,Maria,Manhattan,Greenwich Village,40.72723,-73.99955,United States,US,False,strict,Entire home/apt,2019.0,$822 ,$164 ,30.0,3.0,11/5/2021,0.45,2.0,2.0,2.0,,
35602379,Cozy Village apartment  near NYU,18167666956,unconfirmed,Cristiana,Manhattan,SoHo,40.72734,-74.00094,United States,US,True,strict,Entire home/apt,2015.0,$72 ,$14 ,4.0,17.0,11/4/2021,0.15,4.0,2.0,242.0,,
35602931,Nice and quiet/Host is vaccinated,89152139481,verified,Maria,Queens,Astoria,40.76527,-73.92979,United States,US,False,strict,Private room,2016.0,"$1,096 ",$219 ,30.0,17.0,11/4/2021,0.24,2.0,2.0,182.0,,
35603483,Bushwick Renovated Apartment,67330172177,unconfirmed,Banty,Brooklyn,Bushwick,40.69925,-73.92161,United States,US,False,strict,Private room,2018.0,$301 ,$60 ,5.0,73.0,11/4/2021,1.32,3.0,3.0,65.0,,
35604036,"Great room #1, good location, 20 mins to Manhattan",98245243479,unconfirmed,Svetlana,Brooklyn,Bath Beach,40.60551,-74.01662,United States,US,False,strict,Private room,2015.0,$825 ,$165 ,30.0,38.0,11/4/2021,0.82,3.0,2.0,179.0,,
35604588,"24/7 Onsite Team, Remote Work,Conference & Cinema",20063300557,unconfirmed,Aka,Manhattan,Midtown,40.76363,-73.97452,United States,US,True,strict,Entire home/apt,2008.0,$250 ,$50 ,7.0,4.0,11/4/2021,0.43,4.0,11.0,361.0,,
35605140,Sunny Bright Quiet East Village Gem,82856074550,unconfirmed,George,Manhattan,East Village,40.72762,-73.98601,United States,US,False,moderate,Entire home/apt,2014.0,$103 ,$21 ,30.0,2.0,11/4/2021,0.39,3.0,1.0,55.0,,
35605693,"Huge Solo Room near Midtown, 61st station & stores",75670762826,unconfirmed,Kaz,Queens,Woodside,40.74482,-73.9066,United States,US,False,strict,Private room,2006.0,"$1,169 ",$234 ,30.0,3.0,11/4/2021,0.18,4.0,161.0,365.0,,
35606245,Che' Randall Tre   SoBro 10 Minutes to Manhattan!,27445218777,unconfirmed,Rawn,Bronx,Longwood,40.81992,-73.9079,United States,US,False,strict,Private room,2015.0,"$1,195 ",$239 ,30.0,9.0,11/4/2021,0.34,5.0,3.0,338.0,,
35606797,Bright and Beautiful Top Floor Two Bedrooms,65331079885,unconfirmed,Frankie,Brooklyn,Carroll Gardens,40.68383,-73.99281,United States,US,True,moderate,Entire home/apt,2009.0,"$1,027 ",$205 ,30.0,18.0,11/4/2021,0.63,2.0,1.0,3.0,,
35607349,Modern & Bright Queen Bedroom Midtown East,57770451783,unconfirmed,David,Manhattan,Upper East Side,40.76132,-73.96064,United States,US,True,strict,Private room,2015.0,$141 ,$28 ,30.0,1.0,11/4/2021,0.25,3.0,4.0,307.0,,
35607902,Modern NEW Room|PRIVATE BATHROOM,7431680152,verified,Dariia & Jacob,Brooklyn,Bedford-Stuyvesant,40.6899,-73.94074,United States,US,True,moderate,Private room,2008.0,$284 ,$57 ,30.0,1.0,11/4/2021,0.25,2.0,10.0,365.0,,
13969892,Private Room in Sunny Williamsburg location,81435132988,verified,Dana,Brooklyn,Williamsburg,40.7084,-73.9551,United States,US,True,strict,Private room,2012.0,$270 ,$54 ,2.0,3.0,7/24/2017,0.12,2.0,1.0,0.0,"No smoking permitted, no pets.",
13970445,Hamptons-esque Brooklyn Condo,92780269224,verified,Lindsay,Brooklyn,Prospect-Lefferts Gardens,40.65704,-73.95757,United States,US,True,flexible,Entire home/apt,2013.0,$88 ,$18 ,1.0,1.0,6/22/2017,0.04,1.0,1.0,0.0,"This is a non-smoking building. Absolutely no smoking of any kind is permitted. Please respect that this is a quiet, peaceful building; please keep the volume of voice and television at a reasonable level. No pets, please.",
13970997,Sunny Spacious 2 bedroom condo,63177292896,unconfirmed,Michelle,Brooklyn,Canarsie,40.62986,-73.90638,United States,US,True,moderate,Private room,2012.0,$658 ,$132 ,2.0,45.0,6/30/2019,1.78,4.0,1.0,41.0,,
13971549,"Parks, Marina and New York skyline in one place.",66351767512,unconfirmed,Ari,Manhattan,Battery Park City,40.71588,-74.01691,United States,US,True,strict,Entire home/apt,2018.0,$519 ,$104 ,4.0,0.0,,,4.0,1.0,0.0,,
13972102,Central Manhattan Apt,61758503744,verified,Peter,Manhattan,Kips Bay,40.74214,-73.98048,United States,US,False,strict,Private room,2022.0,$917 ,$183 ,7.0,1.0,12/22/2018,0.15,2.0,1.0,332.0,"Building is quite, so that's the expectation.",
13972654,Large Private 1 Bedroom Apt in Hell's Kitchen Area,74894750586,unconfirmed,Justin,Manhattan,Hell's Kitchen,40.76619,-73.98987,United States,US,True,strict,Entire home/apt,2020.0,$601 ,$120 ,3.0,17.0,5/11/2019,0.67,2.0,1.0,5.0,"Please Note: This unit was just renovated in May 2015 and it comfortably accommodates 4 guests, but up to 5 guests are permitted if you so desire (two guests in each bedroom and 1 guest on the available air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, ple",
13973206,4 Bed 3.5 Bath in Manhattan,21062689096,unconfirmed,Abcstay,Manhattan,West Village,40.73983,-74.00586,United States,US,True,flexible,Entire home/apt,2016.0,$889 ,$178 ,30.0,6.0,1/19/2018,0.24,4.0,1.0,0.0,"Absolutely no smoking, indoors or outdoors. No pets.",
13973758,Comfy Queen Size Bed Near Prospect Park!,21195593487,unconfirmed,Lisanne,Brooklyn,Prospect-Lefferts Gardens,40.65871,-73.95263,United States,US,False,flexible,Private room,2018.0,$571 ,$114 ,2.0,15.0,6/12/2019,0.59,1.0,1.0,251.0,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it.  Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties. Quiet hours are 11pm till 9am Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 2 allowed who booked  All smoking should be done outside, as this is a smoke free environment.",
